date,X000001,X000166,X000686,X000712,X000728,X000750,X000776,X000783,X002142,X002500,X002673,X002736,X600000,X600015,X600016,X600030,X600036,X600061,X600109,X600369,X600837,X600958,X600999,X601009,X601099,X601166,X601169,X601198,X601211,X601288,X601318,X601328,X601336,X601377,X601398,X601555,X601601,X601628,X601688,X601788,X601818,X601901,X601939,X601988,X601998
2023/11/21,10.28,4.57,7.54,15.9,7.07,3.73,14.87,5.8,24.97,5.76,6.78,9.74,6.96,5.63,3.84,22.44,30.43,7.08,9.74,4.19,10.03,9.01,14.31,7.66,3.94,14.89,4.52,8.7,15.27,3.67,43.07,5.84,32.47,6.36,4.81,8.03,24.64,31.6,15.83,16.86,2.92,9.35,6.4,3.97,5.47
2023/11/22,10.16,4.53,7.41,15.6,7.01,3.72,14.73,5.75,24.82,5.71,6.73,9.69,6.94,5.67,3.83,22.21,30.16,7.01,9.68,4.17,9.92,8.92,14.28,7.65,3.88,14.85,4.52,8.6,15.21,3.66,42.73,5.87,32.08,6.29,4.8,7.92,24.48,31.43,15.71,16.66,2.91,9.6,6.37,3.97,5.45
2023/11/23,10.15,4.54,7.47,16,7.04,3.75,14.7,5.77,24.71,5.75,6.76,9.85,6.93,5.66,3.83,22.24,30.14,7.06,9.76,4.19,9.95,8.96,14.26,7.62,3.91,14.83,4.53,8.63,15.27,3.66,43.05,5.84,32.51,6.32,4.8,7.91,24.81,31.75,15.49,16.68,2.92,9.45,6.36,3.96,5.45
2023/11/24,10.1,4.56,7.4,16.15,7,3.72,14.56,5.7,24.65,5.69,6.7,9.67,6.95,5.7,3.83,22.05,30,6.99,9.55,4.15,9.91,8.88,14.19,7.63,3.83,14.81,4.55,8.78,15.22,3.66,42.69,5.84,32.04,6.26,4.8,7.82,24.63,31.37,15.26,16.48,2.91,9.03,6.4,3.98,5.45
2023/11/27,10.01,4.56,7.37,15.85,6.98,3.68,14.5,5.64,24.32,5.63,6.66,9.53,6.9,5.73,3.85,21.69,29.4,6.95,9.45,4.13,9.79,8.83,14.09,7.53,3.79,14.75,4.54,8.65,15.1,3.63,41.85,5.83,31.32,6.2,4.78,7.76,24.68,30.73,15.01,16.31,2.89,8.67,6.36,3.98,5.4
2023/11/28,9.95,4.55,7.33,15.7,6.97,3.7,14.51,5.62,24.05,5.64,6.67,9.52,6.87,5.74,3.84,21.61,29.16,6.93,9.46,4.15,9.81,8.81,14.05,7.35,3.8,14.8,4.52,8.63,15.08,3.64,41.67,5.77,31.29,6.19,4.79,7.75,24.7,30.53,14.81,16.32,2.89,8.63,6.37,3.97,5.41
2023/11/29,9.72,4.49,7.28,15.24,6.9,3.63,14.38,5.56,23.07,5.57,6.6,9.48,6.82,5.75,3.79,21.4,28.8,6.86,9.39,4.09,9.72,8.71,14,7.2,3.77,14.6,4.5,8.57,14.98,3.63,40.75,5.72,31.07,6.09,4.77,7.67,24.05,29.98,14.38,16.23,2.87,8.54,6.34,3.98,5.33
2023/11/30,9.68,4.51,7.29,15.26,6.89,3.64,14.41,5.56,22.92,5.58,6.6,9.5,6.85,5.8,3.85,21.45,28.79,6.9,9.56,4.12,9.72,8.71,14.07,7.22,3.8,14.6,4.53,8.63,15.1,3.66,40.8,5.84,31.25,6.08,4.81,7.67,24.09,30.04,14.33,16.25,2.89,8.68,6.4,3.99,5.39
2023/12/1,9.66,4.58,7.33,15.38,6.96,3.68,14.51,5.63,22.62,5.62,6.62,9.49,6.85,5.83,3.87,21.56,28.26,7.01,9.55,4.18,9.81,8.81,14.09,7.28,3.83,14.61,4.55,8.63,15.07,3.65,41.02,5.78,31.49,6.1,4.81,7.71,23.91,30.2,14.47,16.29,2.91,8.81,6.38,4.04,5.46
2023/12/4,9.63,4.6,7.27,15.17,6.95,3.68,14.43,5.62,21.95,5.59,6.62,9.45,6.81,5.89,3.87,21.41,28.08,6.96,9.46,4.17,9.74,8.86,14.06,7.24,3.78,14.51,4.59,8.73,15.11,3.64,40.38,5.8,31.03,6.09,4.8,7.69,23.57,29.45,14.47,16.23,2.93,8.78,6.42,4.03,5.41
2023/12/5,9.48,4.5,7.18,15.08,6.87,3.63,14.23,5.57,21.14,5.51,6.52,9.3,6.71,5.82,3.83,21.13,27.51,6.85,9.36,4.12,9.61,8.68,13.89,7.18,3.76,14.18,4.53,8.63,14.89,3.61,39.53,5.77,30.23,6,4.76,7.59,22.94,28.6,14.34,15.94,2.89,8.74,6.36,4.01,5.31
2023/12/6,9.5,4.47,7.18,15.45,6.86,3.63,14.22,5.54,21.13,5.5,6.51,9.16,6.61,5.76,3.79,20.95,27.76,6.84,9.35,4.12,9.51,8.67,13.75,7.16,3.72,14.17,4.48,8.6,14.8,3.53,39.53,5.71,30.36,5.98,4.7,7.56,23.05,28.65,14.25,15.82,2.86,8.75,6.29,3.96,5.24
2023/12/7,9.44,4.55,7.22,15.48,6.9,3.64,14.26,5.57,21.03,5.54,6.57,8.94,6.61,5.83,3.81,21.03,27.81,6.94,9.47,4.18,9.56,8.78,13.85,7.12,3.74,14.12,4.52,8.79,14.83,3.56,39.34,5.72,30.47,6,4.73,7.64,23.31,28.76,14.28,15.94,2.87,9.03,6.3,3.99,5.28
2023/12/8,9.3,4.52,7.18,14.95,6.86,3.59,14.22,5.53,20.82,5.5,6.54,8.94,6.67,5.68,3.82,20.95,27.5,6.87,9.37,4.22,9.5,8.68,14.06,7.18,3.67,14.11,4.54,8.69,14.74,3.57,39.19,5.71,30.16,5.97,4.73,7.59,23.09,28.49,14.14,15.63,2.9,8.87,6.35,3.94,5.31
2023/12/11,9.35,4.58,7.31,15.2,6.97,3.68,14.34,5.63,20.86,5.6,6.65,9.04,6.72,5.83,3.81,21.21,27.76,6.99,9.63,4.26,9.61,8.78,14.24,7.24,3.81,14.39,4.52,8.84,14.93,3.55,39.6,5.73,30.63,6.06,4.73,7.79,23.24,28.77,14.35,15.95,2.88,9,6.37,3.92,5.27
2023/12/12,9.42,4.58,7.31,14.95,7.01,3.68,14.3,5.66,21.28,5.61,6.66,8.94,6.71,5.82,3.85,21.13,28.05,6.95,9.6,4.18,9.66,8.74,14.24,7.28,3.76,14.59,4.57,8.75,14.95,3.62,39.79,5.83,31,6.06,4.79,7.86,23.72,28.8,14.39,15.95,2.92,8.89,6.46,3.98,5.36
2023/12/13,9.16,4.54,7.22,14.66,6.96,3.66,14.22,5.64,20.42,5.57,6.63,8.85,6.71,5.81,3.82,20.71,27.22,6.91,9.55,4.14,9.56,8.61,14.06,7.21,3.72,14.34,4.53,8.71,14.96,3.62,38.89,5.83,30.3,5.99,4.79,7.74,23.6,28.23,14.16,15.72,2.89,8.77,6.44,3.98,5.33
2023/12/14,9.15,4.52,7.2,14.56,6.96,3.65,14.21,5.6,20.28,5.55,6.62,8.84,6.64,5.76,3.79,20.5,27.03,6.9,9.5,4.09,9.44,8.56,13.94,7.19,3.68,14.34,4.51,8.66,15,3.62,38.7,5.82,30.08,5.97,4.77,7.67,23.34,28,14.18,15.7,2.88,8.83,6.43,3.98,5.3
2023/12/15,9.21,4.48,7.21,14.6,6.98,3.67,14.19,5.57,20.39,5.54,6.61,8.86,6.57,5.71,3.75,20.46,27.23,6.89,9.58,4.09,9.43,8.54,13.87,7.16,3.7,14.31,4.48,8.7,14.99,3.58,38.79,5.73,30.12,5.96,4.73,7.67,23.25,27.92,14.07,15.68,2.86,8.87,6.37,3.91,5.25
2023/12/18,9.13,4.47,7.13,14.73,6.95,3.62,14.09,5.52,20.14,5.51,6.59,8.81,6.58,5.77,3.8,20.44,27.28,6.82,9.53,4.07,9.46,8.49,13.84,7.13,3.78,14.36,4.48,8.63,14.97,3.62,38.61,5.8,29.82,5.93,4.77,7.58,23.27,27.8,14.02,15.54,2.85,9.28,6.42,3.99,5.27
2023/12/19,9.1,4.46,7.11,14.52,6.9,3.61,14.14,5.49,19.91,5.48,6.52,8.79,6.56,5.78,3.79,20.64,27.29,6.77,9.42,4.05,9.46,8.46,13.86,7.11,3.93,14.4,4.47,8.58,15,3.64,38.71,5.79,29.85,5.9,4.79,7.51,23.2,27.88,14.12,15.48,2.85,9.1,6.44,3.97,5.25
2023/12/20,9.03,4.36,6.95,14.24,6.79,3.52,13.98,5.4,19.67,5.35,6.37,8.61,6.53,5.75,3.8,20.16,27.06,6.64,9.1,3.95,9.26,8.31,13.56,7.11,3.74,14.33,4.46,8.34,14.66,3.63,38.45,5.78,29.12,5.76,4.79,7.29,22.67,27.3,13.74,15.14,2.85,8.19,6.41,3.99,5.25
2023/12/21,9.17,4.34,6.97,14.65,6.76,3.52,14.06,5.34,19.89,5.34,6.36,8.55,6.57,5.73,3.78,20.27,27.71,6.68,9.12,3.93,9.2,8.39,13.42,7.16,3.74,14.48,4.4,8.33,14.64,3.61,38.8,5.77,29.44,5.78,4.79,7.29,22.64,27.36,13.96,15.21,2.85,7.97,6.4,3.98,5.24
2023/12/22,9.2,4.39,6.94,14.58,6.72,3.49,14.14,5.3,19.58,5.29,6.32,8.52,6.58,5.74,3.77,20.28,27.61,6.69,9.02,3.88,9.28,8.35,13.47,7.22,3.68,14.62,4.42,8.28,14.68,3.63,39.1,5.78,29.42,5.78,4.78,7.35,23.05,27.53,13.87,15.14,2.86,7.97,6.4,3.99,5.26
2023/12/25,9.19,4.41,6.88,13.89,6.6,3.43,14.12,5.26,19.68,5.24,6.23,8.42,6.58,5.75,3.8,20.01,27.53,6.7,8.92,3.85,9.27,8.33,13.45,7.19,3.58,14.61,4.41,8.16,14.69,3.66,39.18,5.78,29.4,5.75,4.8,7.21,23.16,27.44,13.71,15.08,2.88,7.82,6.44,4.02,5.28
2023/12/26,9.1,4.36,6.84,14.07,6.56,3.42,13.97,5.23,19.44,5.2,6.18,8.34,6.56,5.75,3.78,19.85,27.27,6.59,8.77,3.81,9.17,8.21,13.37,7.24,3.53,14.56,4.43,8.02,14.64,3.67,39.1,5.78,29.5,5.67,4.82,7.1,22.82,27.65,13.59,14.89,2.86,7.67,6.47,4.03,5.24
2023/12/27,9.12,4.4,6.94,14.68,6.62,3.48,14.03,5.29,19.48,5.27,6.23,8.43,6.6,5.75,3.74,19.9,27.3,6.66,8.86,3.9,9.2,8.28,13.53,7.32,3.58,14.52,4.47,8.11,14.68,3.69,39,5.81,29.34,5.74,4.83,7.2,22.73,27.33,13.77,15.21,2.88,7.77,6.55,4.05,5.25
2023/12/28,9.45,4.46,7.09,14.96,6.82,3.55,14.26,5.39,20.2,5.36,6.36,8.55,6.68,5.67,3.74,20.37,27.99,6.76,9.08,3.98,9.37,8.63,13.66,7.43,3.72,14.74,4.52,8.26,14.84,3.63,40.26,5.74,31.1,5.86,4.77,7.36,23.9,28.58,13.96,15.4,2.9,7.93,6.48,3.99,5.32
2023/12/29,9.39,4.44,7.1,14.67,6.83,3.54,14.29,5.38,20.11,5.39,6.37,8.54,6.62,5.62,3.74,20.37,27.82,6.74,9.08,4.09,9.37,8.7,13.64,7.38,3.7,16.21,4.53,8.23,14.88,3.64,40.3,5.74,31.13,5.87,4.78,7.31,23.78,28.35,13.95,15.42,2.9,8.06,6.51,3.99,5.29
2024/1/2,9.21,4.37,7.04,14.22,6.79,3.5,14.2,5.35,19.72,5.35,6.31,8.44,6.6,5.7,3.76,20.07,27.58,6.69,9,3.97,9.32,8.52,13.56,7.44,3.64,14.83,4.55,8.14,14.87,3.66,39.47,5.78,31.2,5.81,4.79,7.19,23.82,27.99,13.73,15.22,2.9,7.87,6.55,4.01,5.29
2024/1/3,9.2,4.38,7.04,14.21,6.82,3.51,14.17,5.39,19.5,5.38,6.33,8.5,6.64,5.77,3.76,20.18,27.77,6.71,9,4.06,9.33,8.51,13.6,7.46,3.65,14.68,4.58,8.18,14.96,3.72,39.4,5.85,31.52,5.82,4.84,7.21,24.14,28.11,13.9,15.29,2.93,7.85,6.62,4.05,5.37
2024/1/4,9.11,4.34,6.99,14.03,6.78,3.48,14.1,5.33,19.08,5.32,6.25,8.37,6.62,5.8,3.76,20,27.81,6.59,8.9,3.97,9.23,8.54,13.48,7.46,3.6,14.62,4.61,8.1,14.89,3.77,38.9,5.9,30.95,5.77,4.89,7.13,24.18,26.85,13.84,15.2,2.94,7.75,6.67,4.14,5.43
2024/1/5,9.27,4.37,6.93,13.77,6.73,3.46,14.11,5.3,19.5,5.29,6.23,8.33,6.68,5.9,3.81,19.79,28.29,6.55,8.84,3.92,9.17,8.44,13.47,7.53,3.57,14.81,4.65,8.06,14.89,3.73,38.97,5.91,30.88,5.72,4.87,7.1,24.23,26.8,13.82,15.05,2.98,7.69,6.65,4.12,5.67
2024/1/8,9.15,4.26,6.79,13.7,6.56,3.39,13.94,5.15,19.03,5.18,6.1,8.15,6.59,5.89,3.76,19.42,28.13,6.43,8.65,3.84,9.07,8.3,13.18,7.46,3.58,14.7,4.65,7.9,14.68,3.72,38.45,5.89,30.17,5.63,4.88,6.96,23.9,26.24,13.52,14.66,2.97,7.55,6.66,4.1,5.56
2024/1/9,9.18,4.24,6.82,13.57,6.59,3.39,13.9,5.12,19.41,5.17,6.1,8.17,6.61,5.89,3.8,19.46,28.17,6.48,8.56,3.82,8.99,8.16,13.17,7.53,3.53,14.68,4.67,7.87,14.53,3.72,38.38,5.88,29.85,5.55,4.88,6.96,23.67,26.36,13.47,14.56,2.96,7.55,6.66,4.1,5.59
2024/1/10,9.09,4.23,6.81,13.32,6.52,3.37,13.82,5.09,19.44,5.14,6.06,8.16,6.57,5.87,3.76,19.46,28.05,6.47,8.52,3.79,8.93,8.18,13.13,7.53,3.48,14.61,4.67,7.79,14.41,3.71,37.82,5.84,29.28,5.53,4.85,6.91,22.73,25.8,13.51,14.45,2.95,7.45,6.58,4.04,5.59
2024/1/11,9.17,4.24,7.03,13.57,6.6,3.42,13.94,5.17,19.67,5.21,6.12,8.26,6.53,5.8,3.72,19.6,28.38,6.51,8.66,3.86,8.99,8.29,13.14,7.5,3.53,14.66,4.63,7.88,14.43,3.65,38.43,5.75,29.24,5.57,4.78,6.96,22.49,25.86,13.64,14.58,2.94,7.56,6.5,3.98,5.52
2024/1/12,9.19,4.24,6.89,13.35,6.55,3.39,13.91,5.14,19.67,5.21,6.1,8.23,6.5,5.84,3.74,19.52,28.54,6.48,8.56,3.86,8.89,8.22,12.95,7.59,3.46,14.69,4.68,7.82,14.47,3.7,38.03,5.81,28.59,5.48,4.81,6.86,21.94,25.72,13.61,14.4,2.97,7.41,6.55,4.03,5.59
2024/1/15,9.21,4.2,6.87,13.26,6.55,3.39,13.88,5.13,19.79,5.17,6.09,8.21,6.51,5.88,3.74,19.48,28.77,6.47,8.54,3.88,8.85,8.24,12.91,7.69,3.48,14.73,4.72,7.79,14.52,3.71,38.17,5.83,28.52,5.4,4.86,6.85,22.05,25.87,13.54,14.45,2.98,7.41,6.58,4.05,5.65
2024/1/16,9.34,4.24,6.97,13.65,6.63,3.38,13.91,5.15,20.03,5.2,6.14,8.26,6.59,5.95,3.83,19.58,29.13,6.51,8.62,3.93,9.01,8.3,13.1,7.79,3.5,14.93,4.78,7.88,14.75,3.74,38.7,5.85,29.32,5.46,4.89,6.93,22.53,26.38,13.71,14.64,3.02,7.46,6.61,4.07,5.74
2024/1/17,9.23,4.19,6.84,13.44,6.56,3.33,13.67,5.05,19.85,5.11,6.03,8.07,6.53,5.89,3.81,19.22,29.19,6.47,8.45,3.85,8.85,8.15,13,7.81,3.4,14.81,4.83,7.74,14.65,3.7,38.01,5.8,28.79,5.4,4.84,6.85,22.14,25.82,13.55,14.34,3,7.34,6.55,4.03,5.65
2024/1/18,9.2,4.2,6.78,13.38,6.51,3.35,13.82,5.03,19.99,5.11,6.03,7.99,6.56,5.85,3.75,19.49,29.58,6.43,8.5,3.87,8.96,8.29,13.13,7.83,3.42,15.09,4.81,7.7,14.46,3.69,38.99,5.79,29.09,5.5,4.85,6.94,22.33,26.06,13.66,14.55,2.99,7.36,6.52,4.01,5.62
2024/1/19,9.17,4.17,6.75,12.98,6.4,3.3,13.7,5,19.79,5.08,5.97,7.93,6.59,5.8,3.77,19.47,29.73,6.35,8.39,3.79,8.91,8.3,13.03,7.88,3.32,15.15,4.82,7.61,14.37,3.68,39.2,5.77,28.83,5.46,4.89,6.88,22.16,25.89,13.65,14.46,3,7.27,6.48,3.97,5.61
2024/1/22,9.1,4.13,6.44,12.39,6.16,3.19,13.42,4.78,19.5,4.84,5.72,7.7,6.59,5.71,3.74,19.13,30.25,6.14,8.09,3.64,8.84,8.14,12.88,7.87,3.15,15.2,4.76,7.29,14.14,3.68,39.48,5.77,28.25,5.3,4.89,6.69,21.84,25.84,13.48,14.27,2.97,6.99,6.49,4,5.57
2024/1/23,9.16,4.18,6.62,12.66,6.3,3.26,13.5,4.91,19.42,4.97,5.89,7.84,6.62,5.75,3.74,19.78,29.99,6.3,8.26,3.71,8.86,8.25,12.83,7.88,3.27,15.1,4.76,7.52,14.25,3.68,39.36,5.75,28.2,5.4,4.89,6.78,21.79,25.6,13.63,14.54,2.97,7.16,6.51,3.98,5.62
2024/1/24,9.33,4.32,6.89,13.2,6.56,3.38,13.93,5.09,19.7,5.14,6.1,8.14,6.71,5.88,3.83,20.52,30.09,6.65,8.6,3.89,9.2,8.69,13.24,7.97,3.49,15.3,4.87,7.79,14.74,3.75,40.17,5.84,29.49,5.59,4.97,7.02,22.9,26.95,14.16,15.99,3.02,7.38,6.64,4.1,5.75
2024/1/25,9.5,4.43,6.95,13.2,6.67,3.42,14.08,5.23,21.15,5.24,6.27,8.4,6.77,5.97,3.88,20.56,30.9,6.81,8.7,3.94,9.3,8.75,13.43,7.99,3.5,15.47,4.9,7.95,15.06,3.8,41.15,5.9,31.22,5.65,5.01,7.14,24.77,28.69,14.26,16.11,3.07,7.51,6.7,4.15,5.95
2024/1/26,9.62,4.44,6.97,13.67,6.68,3.42,14.09,5.17,21.62,5.24,6.23,8.42,6.87,6.07,4,20.83,31.12,6.98,8.73,3.93,9.3,8.76,13.52,8.21,3.44,15.64,4.96,8.09,15.06,3.86,41.25,5.97,31.37,5.63,5.09,7.11,24.87,28.62,14.28,16.15,3.13,7.48,6.84,4.28,6.03
2024/1/29,9.7,4.47,6.89,12.84,6.65,3.37,13.94,5.13,21.98,5.15,6.18,8.32,6.9,6.14,3.98,20.58,31.35,6.82,8.56,3.83,9.2,8.55,13.48,8.33,3.32,15.72,5.08,7.95,15.02,3.91,40.98,6.04,31.27,5.6,5.16,6.97,25.22,28.99,14.17,15.82,3.17,7.26,6.9,4.3,6.31
2024/1/30,9.5,4.41,6.72,12.6,6.5,3.3,13.77,5.02,21.67,5.02,6.02,8.15,6.83,6.09,3.96,20.44,31,6.68,8.48,3.75,9.16,8.43,13.43,8.26,3.3,15.65,5.05,7.83,14.83,3.88,40.19,5.99,30.21,5.53,5.13,6.84,24.64,28.46,13.92,15.68,3.13,7.11,6.81,4.27,6.24
2024/1/31,9.46,4.37,6.68,11.74,6.39,3.23,13.7,4.93,21.51,4.95,5.96,8.03,6.83,6.06,3.95,20.5,30.71,6.68,8.37,3.69,8.79,8.27,13.37,8.3,3.22,15.73,5.1,7.93,14.61,3.89,40.51,6,30.6,5.45,5.17,6.72,24.86,28.74,13.74,15.64,3.15,6.92,6.86,4.32,6.26
2024/2/1,9.41,4.35,6.58,11.71,6.3,3.2,13.57,4.86,21.3,4.92,5.9,8,6.8,6.03,3.92,20.44,30.42,6.51,8.3,3.66,8.52,8.29,13.36,8.26,3.22,15.71,5.05,7.8,14.64,3.89,40.3,5.98,29.64,5.43,5.14,6.64,24.12,28.06,13.87,15.35,3.11,6.85,6.84,4.27,6.16
2024/2/2,9.27,4.33,6.44,11.08,6.14,3.11,13.37,4.73,21.2,4.82,5.75,7.84,6.84,6.03,3.95,20.18,30.23,6.35,8.05,3.55,8.47,8.16,13.22,8.4,3.12,15.71,5.08,7.58,14.34,3.94,40.1,6.03,29.2,5.29,5.17,6.42,23.95,28.2,13.37,15.12,3.13,6.58,6.92,4.32,6.08
2024/2/5,9.38,4.29,6.14,10.02,5.92,3.01,13.13,4.57,21.67,4.61,5.54,7.55,6.89,6.04,3.95,20.18,30.71,6.14,7.89,3.47,8.38,8.04,13.56,8.43,2.96,15.84,5.13,7.34,14.2,4.02,40.68,6.15,29,5.2,5.29,6.22,24.08,29.03,13.22,15.62,3.16,6.29,7.03,4.44,6.35
2024/2/6,9.68,4.5,6.68,10.68,6.39,3.26,13.73,5.03,21.69,5.02,6.09,8.08,7,6.12,3.97,21.14,31.33,6.51,8.51,3.72,8.85,8.43,13.99,8.38,3.16,15.92,5.1,7.9,14.71,4.09,41.56,6.19,30.05,5.47,5.32,6.65,25.35,30.14,13.92,16.17,3.18,6.64,7.05,4.46,6.32
2024/2/7,9.61,4.53,6.86,10.85,6.69,3.43,13.87,5.45,21.45,5.25,6.43,8.14,6.94,6.03,3.96,21.18,31.31,6.61,8.89,3.92,8.95,8.55,13.88,8.25,3.21,15.97,5.02,8.2,14.77,4.02,42.38,6.08,30.37,5.58,5.23,7.03,25.73,30.18,13.99,15.89,3.13,6.69,6.88,4.35,6.18
2024/2/8,9.67,4.48,6.88,11.1,6.71,3.4,13.96,5.34,20.79,5.22,6.43,8.2,6.96,5.97,3.95,21.25,31.4,6.7,8.93,3.96,9.06,8.61,13.94,8.17,3.29,16.05,4.99,8.14,14.86,3.96,42.78,6.01,30.59,5.64,5.16,7.1,26.02,30.79,14.21,16,3.15,6.88,6.8,4.31,6.1
2024/2/19,9.81,4.4,6.8,11.35,6.56,3.36,13.9,5.21,21.28,5.14,6.26,8.22,7.12,6.14,4.01,20.85,31.62,6.63,8.75,3.86,8.92,8.5,13.81,8.4,3.25,16.18,5.1,7.99,14.79,4.08,42.73,6.25,31.19,5.6,5.27,6.87,26.33,30.98,14.01,15.9,3.19,6.91,7.04,4.51,6.3
2024/2/20,9.82,4.46,6.88,11.45,6.64,3.38,13.97,5.24,21.75,5.19,6.3,8.31,7.1,6.2,4.08,20.99,31.4,6.7,8.79,3.88,9.01,8.56,14.14,8.49,3.33,16.2,5.16,8.06,14.96,4.15,42.35,6.35,31.05,5.64,5.35,6.93,25.98,30.59,14.27,16.4,3.24,6.99,7.11,4.53,6.37
2024/2/21,10.8,4.5,7.08,11.45,6.65,3.4,14.12,5.24,22.97,5.22,6.29,8.38,7.24,6.26,4.11,21.38,33,6.74,8.81,3.88,9.11,8.59,14.1,8.72,3.32,16.67,5.25,8.11,15.09,4.18,43.59,6.41,33,5.7,5.41,6.98,26.75,31.34,14.38,16.28,3.29,7.04,7.16,4.56,6.57
2024/2/22,10.9,4.55,7.12,11.72,6.72,3.42,14.2,5.27,22.64,5.24,6.35,8.48,7.21,6.31,4.11,21.73,32.8,6.83,8.89,3.91,9.14,8.7,14.17,8.73,3.35,16.8,5.26,8.15,15.22,4.2,43.7,6.4,33.82,5.75,5.42,7.03,26.98,31.5,14.55,17.26,3.29,7.15,7.15,4.56,6.62
2024/2/23,10.85,4.54,7.11,12.24,6.79,3.43,14.18,5.41,22.84,5.36,6.99,8.52,7.28,6.52,4.13,21.52,32.95,6.85,8.92,3.95,9.17,8.73,14.12,8.72,3.38,16.86,5.33,8.26,15.18,4.26,44.07,6.49,33.73,5.77,5.48,7.08,27.03,31.55,14.56,17.04,3.28,7.23,7.19,4.6,6.62
2024/2/26,10.53,4.51,7.05,12.01,6.73,3.39,14.05,5.29,22.45,5.28,6.9,8.44,7.1,6.31,4.02,21.34,32.25,6.75,8.85,3.89,9.04,8.69,13.94,8.56,3.38,16.48,5.17,8.22,15.02,4.14,42.95,6.29,32.72,5.71,5.32,7.03,26.09,30.4,14.39,16.91,3.22,7.29,6.96,4.46,6.45
2024/2/27,10.5,4.57,7.16,12.27,6.9,3.52,14.2,5.38,22.41,5.39,7.59,8.54,7.14,6.31,4.04,21.46,32.18,6.84,9.02,3.97,9.14,8.78,14.05,8.62,3.46,16.55,5.15,8.43,15.09,4.16,43.12,6.29,32.92,5.78,5.3,7.13,25.88,30.4,14.54,17.17,3.21,7.43,6.99,4.46,6.46
2024/2/28,10.49,4.52,7.02,11.85,6.81,3.46,13.97,5.35,22.15,5.36,7.83,8.5,7.1,6.36,4.05,21,32.02,6.75,8.88,4.31,9.05,8.63,13.93,8.67,3.36,16.53,5.18,8.28,14.96,4.16,42.65,6.26,32.25,5.71,5.33,7.17,25.43,30,14.35,16.51,3.21,7.26,6.95,4.46,6.41
2024/2/29,10.59,4.58,7.18,12.22,6.98,3.56,14.18,5.5,22.28,5.42,7.97,8.62,7.15,6.34,4.04,21.3,32.04,6.9,9.1,4.32,9.14,8.81,14.1,8.75,3.43,16.65,5.18,8.49,15.09,4.19,42.9,6.27,32.8,5.81,5.33,7.3,25.62,30.33,14.54,16.89,3.22,7.62,7,4.47,6.43
2024/3/1,10.49,4.56,7.21,12.35,7.02,3.55,14.22,5.48,22.03,5.45,7.72,8.66,7.11,6.34,4.06,21.32,31.94,6.92,9.17,4.25,9.27,8.97,14.06,8.71,3.47,16.58,5.2,8.53,15.1,4.24,42.99,6.32,33.15,5.85,5.34,7.34,25.27,29.95,14.82,17.03,3.22,8.38,7.03,4.48,6.44
2024/3/4,10.33,4.52,7.1,12.18,6.91,3.51,14.11,5.39,21.53,5.34,7.48,8.6,7.07,6.32,4.02,21.16,31.52,6.81,9.04,4.15,9.17,8.82,14.03,8.65,3.43,16.41,5.19,8.38,14.96,4.24,42.34,6.26,31.69,5.82,5.32,7.25,24.96,29.36,14.64,16.79,3.2,7.84,7,4.51,6.36
2024/3/5,10.43,4.51,7.07,12.01,6.82,3.48,14.05,5.33,21.79,5.26,7.39,8.59,7.16,6.4,4.07,21.18,32.18,6.74,9.08,4.11,9.17,8.77,14.14,8.83,3.37,16.61,5.28,8.26,14.97,4.34,42.81,6.4,31.91,5.79,5.46,7.17,25.42,29.73,14.6,16.63,3.27,7.61,7.14,4.6,6.53
2024/3/6,10.33,4.52,7.05,11.99,6.81,3.48,13.97,5.35,21.59,5.27,7.27,8.54,7.12,6.36,4.07,21.1,31.87,6.74,8.96,4.09,9.15,8.74,14.07,8.87,3.38,16.5,5.29,8.28,14.92,4.26,42.5,6.32,31.6,5.77,5.35,7.2,25.07,29.37,14.53,16.85,3.25,7.68,7.06,4.55,6.45
2024/3/7,10.38,4.48,6.98,11.78,6.76,3.45,13.9,5.29,21.51,5.25,7.13,8.45,7.14,6.38,4.08,20.81,32,6.72,8.9,4.04,9.06,8.65,13.96,8.93,3.33,16.51,5.36,8.18,14.85,4.28,43.06,6.37,31.36,5.76,5.38,7.09,24.96,29.15,14.4,16.7,3.27,7.52,7.1,4.57,6.44
2024/3/8,10.38,4.48,7,11.78,6.8,3.46,13.92,5.31,21.38,5.24,7.27,8.47,7.12,6.39,4.07,20.8,31.67,6.7,8.88,4.07,9.08,8.63,13.97,8.99,3.34,16.48,5.45,8.2,14.82,4.27,42.88,6.35,31.44,5.73,5.39,7.19,24.91,29.08,14.44,16.7,3.25,7.45,7.11,4.55,6.4
2024/3/11,10.47,4.57,7.08,12,6.89,3.51,14.05,5.41,21.48,5.29,7.56,8.55,7.11,6.36,4.05,21.19,31.48,6.78,9.01,4.13,9.17,8.74,14.17,8.96,3.4,16.5,5.38,8.3,14.99,4.24,43.16,6.34,31.98,5.8,5.37,7.26,25.09,29.39,14.64,17.05,3.25,7.53,7.07,4.51,6.38
2024/3/12,10.56,4.58,7.09,12.25,6.9,3.5,14.14,5.4,21.95,5.31,7.39,8.59,7.1,6.27,4.02,21.4,31.95,6.81,9.03,4.11,9.21,8.82,14.19,8.71,3.42,16.49,5.26,8.32,15,4.14,43.81,6.22,32.32,5.8,5.2,7.31,25.08,29.96,14.7,17.04,3.21,7.55,6.87,4.39,6.22
